bin_ind,0
665,2593
666,2544
667,2854
668,2368
669,2654
670,3097
671,2545
672,2678
673,3628
674,3613
675,3399
676,3689
677,3460
678,3901
679,3502
680,3846
681,3166
682,3794
683,2534
684,1598
685,1671
686,1883
687,814
688,1842
689,2935
690,3505
691,4164
692,2929
693,2947
694,2557
695,3005
696,3684
697,930
701,2053
702,2289
703,2369
704,2410
705,2462
706,2361
707,2654
708,2295
709,357
710,2598
711,2414
712,2482
713,1029
714,2455
715,2204
716,2395
717,2332
718,2357
719,2556
720,2176
721,2235
722,2795
723,2310
724,2162
725,2256
726,2520
727,2394
728,3095
729,2986
730,2900
731,3076
732,3057
733,3242
734,3356
735,2487
736,2575
737,2305
738,2576
739,2397
740,2264
741,2440
742,2334
743,2431
744,2581
745,2625
746,2990
747,2918
748,2614
749,2685
750,2660
751,2744
752,2620
753,2733
754,2772
755,2626
756,2445
757,2606
758,2737
759,2637
760,2423
761,2530
762,2905
763,2888
764,2751
765,2207
766,2476
767,2761
768,2441
769,2704
770,2594
771,2671
772,2881
773,2385
774,2443
775,2339
776,2793
777,2543
778,2545
779,2552
780,2314
781,2675
782,2928
783,2854
784,2440
785,2581
786,2585
787,2757
788,3274
789,2750
790,3174
791,1107
792,46
793,450
794,2402
795,2377
796,2377
797,2678
798,2559
799,2424
800,2529
801,2757
802,2118
803,2533
804,2493
805,3074
806,2584
807,1553
808,2875
809,2893
810,2863
811,3021
812,3262
813,3201
814,2432
815,2837
816,3181
817,2716
818,3066
819,3677
820,3640
821,3362
822,3432
823,3180
824,2416
825,2423
826,2394
827,2567
828,3053
829,2652
830,2533
831,2537
832,3763
833,3688
834,3163
835,3064
836,2680
837,3481
838,3462
839,2607
840,3187
841,3003
842,3088
843,2485
844,2732
845,3002
846,2850
847,2816
848,3090
849,1999
853,1621
854,2240
855,2309
856,2327
857,2083
858,2158
859,2674
860,2550
861,2279
862,2227
863,2275
864,2476
865,2496
866,2284
867,2400
868,2262
869,2301
870,2384
871,2712
872,2365
873,2453
874,2238
875,2370
876,2214
877,2540
878,2532
879,2810
880,2589
881,3232
882,2529
883,2169
884,2876
885,2199
886,2349
887,2780
888,2970
889,2580
890,2389
891,2346
892,2293
893,2279
894,2658
895,2896
896,2650
897,2031
898,2725
899,2267
900,2550
901,2633
902,2397
903,2283
904,2806
905,2352
906,2145
907,1935
908,2182
909,2221
910,2330
911,2649
912,2681
913,2596
914,2614
915,2250
916,2209
917,2190
918,2340
919,1912
920,1811
921,2711
922,3358
923,2253
924,2693
925,2565
926,2577
927,2699
928,2468
929,2580
930,2735
931,2406
932,2191
933,2668
934,2632
935,2523
936,3372
937,2838
938,3157
939,2411
940,3286
941,3272
942,2556
943,2584
944,3095
945,2410
946,2354
947,2644
948,2309
949,2914
950,2564
951,2528
952,2841
953,3032
954,2836
955,2812
956,2905
957,2947
958,3063
959,2764
960,3090
961,3089
962,2902
963,3591
964,2475
965,3074
966,2820
967,2774
968,2826
969,3246
970,3813
971,3472
972,2435
973,1646
974,2831
975,3746
976,2650
977,2779
978,3044
979,2527
980,1609
981,2618
982,2529
983,2373
984,3205
985,2882
986,2718
987,2749
988,3095
989,3128
990,3244
991,3673
992,3355
993,3368
994,3662
995,3589
996,3554
997,3366
998,3101
999,1777
1003,1589
1004,2318
1005,1385
1006,2370
1007,603
1008,250
1009,139
1010,1807
1011,1356
1012,2022
1013,1726
1014,1629
1015,867
1016,2664
1017,1342
1018,1622
1019,3002
1020,160
1021,100
1022,91
1023,1078
1024,2395
1025,2916
1026,1614
1027,2679
1028,3123
1029,2794
1030,3155
1031,1417
1032,174
1033,1197
1034,2503
1035,2785
1036,2164
1037,2200
1038,1057
1039,1370
1040,2428
1041,1610
1042,1629
1043,2155
1044,2640
1045,3548
1046,2656
1047,1796
1048,2279
1049,2740
1050,2171
1051,2403
1052,2448
1053,2409
1054,2598
1055,2414
1056,2373
1057,2509
1058,2185
1059,1165
1060,1682
1061,2412
1062,2388
1063,2346
1064,2339
1065,2493
1066,2853
1067,2620
1068,2551
1069,2217
1070,2348
1071,2231
1072,2203
1073,2372
1074,2226
1075,2345
1076,2177
1077,2530
1078,2479
1079,2691
1080,3481
1081,2763
1082,2147
1083,2350
1084,2457
1085,2162
1086,2436
1087,2467
1088,2383
1089,2307
1090,2557
1091,2682
1092,2365
1093,2469
1094,2720
1095,2574
1096,2305
1097,2365
1098,2993
1099,3254
1100,3021
1101,3487
1102,2766
1103,1892
1104,1908
1105,2090
1106,1387
1107,2406
1108,2403
1109,2488
1110,3001
1111,2407
1112,3382
1113,2711
1114,2662
1115,2567
1116,2282
1117,2333
1118,2866
1119,2683
1120,2621
1121,2483
1122,2456
1123,2598
1124,2332
1125,2745
1126,3444
1127,3675
1128,2584
1129,2106
1130,3024
1131,2239
1132,2945
1133,2599
1134,2724
1135,2721
1136,2572
1137,2547
1138,2584
1139,2843
1140,2866
1141,3834
1142,2793
1143,3360
1144,3371
1145,1294
1149,2281
1150,1942
1151,2096
1152,2231
1153,2187
1154,2402
1155,2344
1156,2577
1157,2986
1158,2737
1159,3142
1160,2743
1161,2264
1162,2813
1163,2803
1164,2750
1165,1807
1166,720
1167,893
1168,2943
1169,2470
1170,2450
1171,2850
1172,2398
1173,2581
1174,2712
1175,2554
1176,2551
1177,2353
1178,2496
1179,2473
1180,2312
1181,2231
1182,2327
1183,1956
1184,2129
1185,2122
1186,2239
1187,2307
1188,2276
1189,2228
1190,2505
1191,2784
1192,2973
1193,2104
1194,2396
1195,2672
1196,2825
1197,2573
1198,2558
1199,2578
1200,2350
1201,1531
1202,2364
1203,2408
1204,2736
1205,2585
1206,2425
1207,2567
1208,2761
1209,2614
1210,2618
1211,2670
1212,2527
1213,2476
1214,2380
1215,2150
1216,3949
1217,2443
1218,2458
1219,2242
1220,2158
1221,2378
1222,2409
1223,2376
1224,2151
1225,2392
1226,2267
1227,2047
1228,2069
1229,2262
1230,3490
1231,2660
1232,2614
1233,2450
1234,2471
1235,2359
1236,2297
1237,2569
1238,2243
1239,2598
1240,3114
1241,2560
1242,2570
1243,2761
1244,2721
1245,2977
1246,2751
1247,2768
1248,2637
1249,2405
1250,2304
1251,3825
1252,3453
1253,2984
1254,2561
1255,2788
1256,3170
1257,3353
1258,2522
1259,2554
1260,2662
1261,2733
1262,2723
1263,3403
1264,2797
1265,3247
1266,3910
1267,3452
1268,4115
1269,3530
1270,3321
1271,3020
1272,3782
1273,3082
1274,2768
1275,471
1278,1
1279,2343
1280,2355
1281,2454
1282,2476
1283,2348
1284,2259
1285,2439
1286,2987
1287,2496
1288,2604
1289,2222
1290,2508
1291,2498
1292,2432
1293,2537
1294,2338
1295,2138
1296,2545
1297,3527
1298,2540
1299,2383
1300,2465
1301,2324
1302,2527
1303,2619
1304,2675
1305,2661
1306,2388
1307,2435
1308,2665
1309,2298
1310,2511
1311,2635
1312,2248
1313,2452
1314,2466
1315,2358
1316,2108
1317,2204
1318,2769
1319,3217
1320,3210
1321,2946
1322,3195
1323,2791
1324,2981
1325,2338
1326,2787
1327,2302
1328,2286
1329,2365
1330,2625
1331,2552
1332,3039
1333,3388
1334,2786
1335,2549
1336,2698
1337,3248
1338,3005
1339,3135
1340,3191
1341,3430
1342,3260
1343,2718
1344,2302
1345,2822
1346,3194
1347,2704
1348,2619
1349,2222
1350,2403
1351,2493
1352,2434
1353,2540
1354,2360
1355,2292
1356,2359
1357,2683
1358,2589
1359,2450
1360,2231
1361,2320
1362,2435
1363,2516
1364,1711
1365,1986
1366,2438
1367,2425
1368,2689
1369,2571
1370,2404
1371,2442
1372,2676
1373,2443
1374,2416
1375,2513
1376,2368
1377,2413
1378,2673
1379,3099
1380,2446
1381,2263
1382,2997
1383,3333
1384,3621
1385,2151
1386,3250
1387,2624
1388,2442
1389,2557
1390,2172
1391,2166
1392,2600
1393,2460
1394,2567
1395,2955
1396,3195
1397,3290
1398,2833
1399,2661
1400,727
1404,1989
1405,2387
1406,2334
1407,2366
1408,2060
1409,2437
1410,2377
1411,2245
1412,2275
1413,2479
1414,2442
1415,2390
1416,1901
1417,2108
1418,2261
1419,2457
1420,2435
1421,2844
1422,2534
1423,1398
1424,2286
1425,2717
1426,2598
1427,2449
1428,2303
1429,2545
1430,2472
1431,2392
1432,2451
1433,2771
1434,2516
1435,2367
1436,2730
1437,2666
1438,2053
1439,2076
1440,2473
1441,2702
1442,2692
1443,2737
1444,2662
1445,2280
1446,2151
1447,2686
1448,2369
1449,2488
1450,2758
1451,2420
1452,2462
1453,2413
1454,2447
1455,2301
1456,2520
1457,2316
1458,1963
1459,1836
1460,2838
1461,2826
1462,3004
1463,2484
1464,2520
1465,2711
1466,2628
1467,2429
1468,2517
1469,2573
1470,2677
1471,2401
1472,2532
1473,2600
1474,2875
1475,2492
1476,3121
1477,2863
1478,3523
1479,2599
1480,2823
1481,4395
1482,2818
1483,2285
1484,2598
1485,2808
1486,2343
1487,2703
1488,2691
1489,2373
1490,2754
1491,2566
1492,2431
1493,2324
1494,2372
1495,2715
1496,3037
1497,2501
1498,2337
1499,2471
1500,2402
1501,2286
1502,2698
1503,2837
1504,2849
1505,2359
1506,2643
1507,2845
1508,2695
1509,2728
1510,2969
1511,2614
1512,2816
1513,2453
1514,3150
1515,3128
1516,2524
1517,2348
1518,2722
1519,1897
1520,2585
1521,2551
1522,2746
1523,2330
1524,2773
1525,2920
1526,2657
1527,2448
1528,3872
1529,3565
1530,2621
1531,1402
1535,3807
1536,3166
1537,3188
1538,2653
1539,2394
1540,2447
1541,2229
1542,2320
1543,2272
1544,2248
1545,2413
1546,2274
1547,2456
1548,2675
1549,2149
1550,1920
1551,2251
1552,2851
1553,2305
1554,2559
1555,2411
1556,2188
1557,2435
1558,2377
1559,2163
1560,2450
1561,2199
1562,2257
1563,2342
1564,2700
1565,2247
1566,1985
1567,2381
1568,2534
1569,2516
1570,2444
1571,2595
1572,2239
1573,2316
1574,2336
1575,2433
1576,2087
1577,2228
1578,2030
1579,2229
1580,2035
1581,2137
1582,3034
1583,2903
1584,2524
1585,2911
1586,2750
1587,2471
1588,2044
1589,2216
1590,2296
1591,3111
1592,2967
1593,3072
1594,2741
1595,2448
1596,2252
1597,2289
1598,2182
1599,2394
1600,2526
1601,3485
1602,3425
1603,1880
1604,2865
1605,2093
1606,2425
1607,3418
1608,2929
1609,2950
1610,3585
1611,3302
1612,2847
1613,2313
1614,2444
1615,2567
1616,2947
1617,2828
1618,3168
1619,2556
1620,2618
1621,2111
1622,2272
1623,2335
1624,2179
1625,2379
1626,3253
1627,3089
1628,2712
1629,3569
1630,3476
1631,2491
1632,3563
1633,3711
1634,3396
1635,2932
1636,2503
1637,2513
1638,3766
1639,3130
1640,2600
1641,3272
1642,2845
1643,2471
1644,2828
1645,3219
1646,2854
1647,3791
1648,3792
1649,3943
1650,3540
1651,4460
1652,4888
1653,3355
1658,2254
1659,2293
1660,2003
1661,2054
1662,2257
1663,2773
1664,1994
1665,1987
1666,1954
1667,2222
1668,2339
1669,2157
1670,2106
1671,2492
1672,2165
1673,494
1674,407
1675,679
1676,1461
1677,133
1678,145
1679,1438
1680,2393
1681,2014
1682,1885
1683,2282
1684,2136
1685,2039
1686,2259
1687,2209
1688,2060
1689,1887
1690,2240
1691,2070
1692,2181
1693,2259
1694,2295
1695,2543
1696,2259
1697,2097
1698,2242
1699,2182
1700,2416
1701,2529
1702,2538
1703,2516
1704,2267
1705,2229
1706,2011
1707,1963
1708,2147
1709,2122
1710,1972
1711,2173
1712,2219
1713,2079
1714,2344
1715,2306
1716,2525
1717,2173
1718,2235
1719,2323
1720,2381
1721,2531
1722,2515
1723,2346
1724,2463
1725,2490
1726,2566
1727,2301
1728,2449
1729,2023
1730,2563
1731,2760
1732,2274
1733,2313
1734,3270
1735,3316
1736,2610
1737,2512
1738,3012
1739,3018
1740,2912
1741,2720
1742,1579
1743,1861
1744,2644
1745,2353
1746,2332
1747,2454
1748,2519
1749,2172
1750,2372
1751,2689
1752,2706
1753,2350
1754,2580
1755,2560
1756,1993
1757,2825
1758,2655
1759,3241
1760,2544
1761,2306
1762,2260
1763,2788
1764,2431
1765,3079
1766,3397
1767,3059
1768,1958
1769,1931
1770,1428
1771,2371
1772,2468
1773,2307
1774,2171
1775,45
1779,1865
1780,2144
1781,2264
1782,2319
1783,2459
1784,2414
1785,2464
1786,2407
1787,2502
1788,2469
1789,1729
1790,2247
1791,2601
1792,2539
1793,2375
1794,2477
1795,2236
1796,2316
1797,2133
1798,1682
1799,2493
1800,3041
1801,2389
1802,2527
1803,1966
1804,2328
1805,2464
1806,2460
1807,2434
1808,2709
1809,1773
1810,3337
1811,2588
1812,2913
1813,3321
1814,2838
1815,2156
1816,2456
1817,2929
1818,2520
1819,2844
1820,2642
1821,2719
1822,2672
1823,2474
1824,2784
1825,2631
1826,1135
1827,2923
1828,3299
1829,2483
1830,2834
1831,3237
1832,2873
1833,2424
1834,2755
1835,2764
1836,2504
1837,1699
1838,1593
1839,2880
1840,2444
1841,879
1842,722
1843,1714
1844,1533
1845,2335
1846,2531
1847,2764
1848,2771
1849,2910
1850,2451
1851,2308
1852,2199
1853,2189
1854,2286
1855,2733
1856,2617
1857,2454
1858,2704
1859,2637
1860,2614
1861,2349
1862,2399
1863,2473
1864,2686
1865,2531
1866,2437
1867,2466
1868,2411
1869,2523
1870,2620
1871,2766
1872,2465
1873,2942
1874,2561
1875,2411
1876,2330
1877,2764
1878,2309
1879,2390
1880,2512
1881,2631
1882,2472
1883,2383
1884,2363
1885,2630
1886,2267
1887,2452
1888,2741
1889,2366
1890,2611
1891,2507
1892,2604
1893,2597
1894,2941
1895,1769
1896,113
1900,66
1901,200
1902,132
1903,259
1904,789
1905,2229
1906,1954
1907,2104
1908,2310
1909,2238
1910,1978
1911,1900
1912,1923
1913,2008
1914,1923
1915,2036
1916,1536
1917,3004
1918,3218
1919,2110
1920,2100
1921,2198
1922,3185
1923,1880
1924,2740
1925,2307
1926,2257
1927,3184
1928,3252
1929,2612
1930,2078
1931,2375
1932,2061
1933,2107
1934,2057
1935,2703
1936,2397
1937,2179
1938,902
1939,207
1940,637
1941,952
1942,2325
1943,2345
1944,2484
1945,2113
1946,1909
1947,1794
1948,1491
1949,1413
1950,734
1951,2432
1952,2660
1953,2141
1954,2612
1955,2127
1956,2188
1957,2605
1958,2326
1959,2507
1960,2712
1961,2982
1962,3261
1963,2744
1964,2462
1965,1917
1966,1236
1967,3043
1968,1937
1969,1962
1970,2361
1971,2144
1972,2559
1973,2612
1974,2153
1975,2150
1976,2291
1977,2417
1978,2666
1979,2436
1980,2379
1981,2331
1982,2256
1983,2355
1984,2430
1985,2605
1986,2269
1987,2670
1988,2542
1989,2527
1990,2574
1991,2927
1992,2584
1993,2676
1994,2750
1995,2568
1996,2370
1997,2335
1998,2349
1999,2396
2000,2275
2001,2332
2002,2090
2003,2376
2004,2510
2005,2865
2006,2513
2007,2411
2008,2810
2009,2879
2010,2766
2011,2481
2012,2870
2013,2581
2014,2543
2015,2374
2016,2546
2017,2407
2018,2969
2019,2471
2020,2459
2021,2125
2025,2240
2026,2279
2027,2185
2028,2476
2029,2508
2030,2429
2031,2283
2032,2841
2033,2407
2034,2572
2035,2495
2036,2661
2037,2667
2038,2569
2039,2232
2040,2219
2041,2019
2042,2314
2043,2630
2044,2527
2045,2583
2046,2558
2047,2578
2048,2453
2049,2768
2050,2586
2051,2530
2052,2293
2053,2430
2054,2299
2055,1829
2056,2211
2057,2164
2058,2730
2059,2478
2060,2617
2061,2140
2062,2291
2063,2348
2064,2299
2065,2241
2066,2366
2067,2679
2068,2584
2069,2595
2070,2664
2071,2387
2072,2270
2073,2598
2074,2227
2075,2686
2076,2594
2077,2782
2078,2220
2079,2551
2080,3011
2081,3639
2082,2184
2083,2540
2084,2896
2085,2051
2086,2698
2087,2339
2088,2612
2089,2452
2090,2648
2091,2572
2092,2710
2093,2740
2094,2562
2095,2774
2096,2783
2097,2970
2098,3949
2099,3225
2100,3554
2101,3608
2102,3173
2103,3892
2104,3238
2105,3233
2106,2817
2107,3453
2108,2913
2109,2460
2110,2751
2111,2766
2112,2454
2113,2471
2114,2635
2115,2444
2116,2463
2117,2609
2118,2971
2119,2907
2120,3016
2121,3303
2122,3103
2123,3169
2124,3442
2125,2297
2130,1441
2131,3631
2132,2535
2133,2228
2134,2148
2135,2533
2136,2483
2137,2995
2138,2974
2139,2178
2140,2822
2141,2380
2142,2117
2143,2323
2144,3236
2145,3200
2146,1763
2147,2520
2148,2679
2149,3105
2150,3157
2151,3311
2152,2515
2153,2307
2154,1973
2155,2317
2156,2462
2157,3259
2158,3177
2159,3255
2160,3330
2161,3085
2162,3210
2163,2138
2164,2450
2165,2715
2166,2498
2167,2509
2168,2622
2169,2294
2170,2663
2171,2300
2172,2362
2173,2318
2174,2098
2175,2092
2176,2402
2177,2363
2178,2156
2179,2631
2180,2366
2181,2501
2182,2378
2183,2387
2184,2409
2185,2151
2186,2364
2187,2591
2188,2754
2189,2735
2190,2764
2191,2557
2192,2347
2193,3050
2194,2863
2195,2869
2196,2705
2197,2514
2198,2834
2199,2847
2200,2804
2201,2858
2202,2846
2203,2299
2204,2529
2205,2567
2206,2826
2207,2625
2208,2661
2209,2766
2210,2854
2211,2528
2212,2582
2213,2371
2214,2592
2215,2874
2216,2668
2217,2523
2218,2907
2219,2983
2220,2815
2221,2981
2222,3068
2223,3013
2224,3241
2225,181
2229,2580
2230,2406
2231,3164
2232,1489
2233,1619
2234,2323
2235,2375
2236,2823
2237,2517
2238,2944
2239,1571
2240,2557
2241,2393
2242,2132
2243,1802
2244,2046
2245,2578
2246,2635
2247,1943
2248,1735
2249,1898
2250,3529
2251,3579
2252,3379
2253,3522
2254,4178
2255,3443
2256,3633
2257,3705
2258,3417
2259,2512
2260,3307
2261,3264
2262,2017
2263,2156
2264,2574
2265,2335
2266,1804
2267,2229
2268,2409
2269,2423
2270,2463
2271,3044
2272,3455
2273,3211
2274,2497
2275,2606
2276,2522
2277,2361
2278,2695
2279,2318
2280,2594
2281,2373
2282,3974
2283,2794
2284,2542
2285,2863
2286,2550
2287,2539
2288,2522
2289,2624
2290,2813
2291,2564
2292,2492
2293,2430
2294,2476
2295,2427
2296,2700
2297,2821
2298,2438
2299,2730
2300,2256
2301,2357
2302,2779
2303,2875
2304,2482
2305,2585
2306,2909
2307,2507
2308,2590
2309,2875
2310,3393
2311,2492
2312,3394
2313,2662
2314,2449
2315,2782
2316,3155
2317,2524
2318,2780
2319,2885
2320,2445
2323,0
2324,1957
2325,2575
2326,2574
2327,2276
2328,2141
2329,2090
2330,2243
2331,2350
2332,2353
2333,2954
2334,2141
2335,2225
2336,2116
2337,2476
2338,2218
2339,2303
2340,2293
2341,2547
2342,2593
2343,2443
2344,2467
2345,2572
2346,2412
2347,2493
2348,2770
2349,2645
2350,2719
2351,2279
2352,2610
2353,2489
2354,2184
2355,2773
2356,3293
2357,2740
2358,2191
2359,3127
2360,2619
2361,2230
2362,2340
2363,2366
2364,2382
2365,2443
2366,2437
2367,2509
2368,2326
2369,2490
2370,2514
2371,2298
2372,2594
2373,2219
2374,2284
2375,2139
2376,2117
2377,2447
2378,2376
2379,2184
2380,2133
2381,2639
2382,3222
2383,2364
2384,2451
2385,2995
2386,3090
2387,2153
2388,2621
2389,2391
2390,2357
2391,2282
2392,2776
2393,2609
2394,2267
2395,2595
2396,3300
2397,2376
2398,2324
2399,2352
2400,2205
2401,2660
2402,2554
2403,2350
2404,2391
2405,2712
2406,2359
2407,3003
2408,2702
2409,3026
2410,2715
2411,1316
2415,3348
2416,4628
2417,4319
2418,3508
2419,2961
2420,2601
2421,1770
2422,3736
2423,2306
2424,2266
2425,1729
2426,2241
2427,2152
2428,2686
2429,2525
2430,2204
2431,1943
2432,2154
2433,2527
2434,2281
2435,2689
2436,2697
2437,2530
2438,2390
2439,2440
2440,2542
2441,3149
2442,2324
2443,2045
2444,3080
2445,1786
2446,2724
2447,1937
2448,3067
2449,3465
2450,3234
2451,1631
2452,3117
2453,3287
2454,3164
2455,3118
2456,3271
2457,3045
2458,4155
2459,3189
2460,2432
2461,2217
2462,2118
2463,2024
2464,2099
2465,3193
2466,2547
2467,3514
2468,3150
2469,3170
2470,3252
2471,2485
2472,2528
2473,794
2477,93
2478,120
2479,644
2480,970
2481,1428
2482,867
2483,883
2484,1107
2485,1315
2486,1479
2487,1220
2488,981
2489,1017
2490,1159
2491,995
2492,997
2493,1083
2494,1285
2495,1026
2496,1178
2497,1146
2498,379
2499,224
2500,224
2501,9
2502,25
2503,49
2504,30
2505,359
2506,125
2507,183
2508,51
2509,438
2510,1241
2511,603
2512,1176
2513,1058
2514,1122
2515,1092
2516,1244
2517,1141
2518,1046
2519,1140
2520,1187
2521,1076
2522,1247
2523,1082
2524,1055
2525,1109
2526,1266
2527,936
2528,220
2529,413
2530,1051
2531,1203
2532,1077
2533,1233
2534,1245
2535,1202
2536,1075
2537,1224
2538,1297
2539,1146
2540,1240
2541,1145
2542,1048
2543,1253
2544,991
2545,1211
2546,996
2547,1194
2548,989
2549,1042
2550,1054
2551,1056
2552,1078
2553,1086
2554,1085
2555,1247
2556,1231
2557,1335
2558,1253
2559,1161
2560,1147
2561,1319
2562,1221
2563,1185
2564,1185
2565,905
2566,1194
2567,1214
2568,972
